updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2014-11-29 23:40:32.830000,pa-2012-04-24-special-general,2012-04-24 00:00:00,2012-04-24 00:00:00,general,certified,True,State Representative,197,"WILLIAMS, GARY",,,,,DEM,Philadelphia,ocd-division/country:us/state:pa/county:philadelphia,3318,,,,,2012
2014-11-29 23:40:32.830000,pa-2012-04-24-special-general,2012-04-24 00:00:00,2012-04-24 00:00:00,general,certified,True,State Representative,197,"STREET, T MILTON",,,,,TMS,Philadelphia,ocd-division/country:us/state:pa/county:philadelphia,912,,,,,2012
2014-11-29 23:40:32.830000,pa-2012-04-24-special-general,2012-04-24 00:00:00,2012-04-24 00:00:00,general,certified,True,State Representative,197,"CRUM, STEVE",,,,,REP,Philadelphia,ocd-division/country:us/state:pa/county:philadelphia,171,,,,,2012
2014-11-29 23:40:32.830000,pa-2012-04-24-special-general,2012-04-24 00:00:00,2012-04-24 00:00:00,general,certified,True,State Representative,186,"JAMES, HAROLD",,,,,DEM,Philadelphia,ocd-division/country:us/state:pa/county:philadelphia,4586,,,,,2012
2014-11-29 23:40:32.830000,pa-2012-04-24-special-general,2012-04-24 00:00:00,2012-04-24 00:00:00,general,certified,True,State Representative,186,"HANKINSON, BARBARA",,,,,REP,Philadelphia,ocd-division/country:us/state:pa/county:philadelphia,295,,,,,2012
2014-11-29 23:40:32.830000,pa-2012-04-24-special-general,2012-04-24 00:00:00,2012-04-24 00:00:00,general,certified,True,State Representative,169,"NEILSON, ED",,,,,DEM,Philadelphia,ocd-division/country:us/state:pa/county:philadelphia,3493,,,,,2012
2014-11-29 23:40:32.830000,pa-2012-04-24-special-general,2012-04-24 00:00:00,2012-04-24 00:00:00,general,certified,True,State Representative,169,"KRALLE, DAVID M",,,,,REP,Philadelphia,ocd-division/country:us/state:pa/county:philadelphia,2969,,,,,2012
2014-11-29 23:40:32.830000,pa-2012-04-24-special-general,2012-04-24 00:00:00,2012-04-24 00:00:00,general,certified,True,State Representative,153,"DEAN, MADELEINE",,,,,DEM,Montgomery,ocd-division/country:us/state:pa/county:montgomery,5206,,,,,2012
2014-11-29 23:40:32.830000,pa-2012-04-24-special-general,2012-04-24 00:00:00,2012-04-24 00:00:00,general,certified,True,State Representative,153,"MATTIACCI, NICHOLAS",,,,,REP,Montgomery,ocd-division/country:us/state:pa/county:montgomery,4009,,,,,2012
2014-11-29 23:40:32.830000,pa-2012-04-24-special-general,2012-04-24 00:00:00,2012-04-24 00:00:00,general,certified,True,State Representative,134,"MACKENZIE, RYAN",,,,,REP,Berks,ocd-division/country:us/state:pa/county:berks,430,,,,,2012
2014-11-29 23:40:32.830000,pa-2012-04-24-special-general,2012-04-24 00:00:00,2012-04-24 00:00:00,general,certified,True,State Representative,134,"SLATTERY, PATRICK",,,,,DEM,Berks,ocd-division/country:us/state:pa/county:berks,207,,,,,2012
2014-11-29 23:40:32.830000,pa-2012-04-24-special-general,2012-04-24 00:00:00,2012-04-24 00:00:00,general,certified,True,State Representative,134,"MACKENZIE, RYAN",,,,,REP,Lehigh,ocd-division/country:us/state:pa/county:lehigh,5627,,,,,2012
2014-11-29 23:40:32.830000,pa-2012-04-24-special-general,2012-04-24 00:00:00,2012-04-24 00:00:00,general,certified,True,State Representative,134,"SLATTERY, PATRICK",,,,,DEM,Lehigh,ocd-division/country:us/state:pa/county:lehigh,3845,,,,,2012
2014-11-29 23:40:32.830000,pa-2012-04-24-special-general,2012-04-24 00:00:00,2012-04-24 00:00:00,general,certified,True,State Representative,22,"SCHMOTZER, MARTIN MICHAEL",,,,,DEM,Allegheny,ocd-division/country:us/state:pa/county:allegheny,4230,,,,,2012
2014-11-29 23:40:32.830000,pa-2012-04-24-special-general,2012-04-24 00:00:00,2012-04-24 00:00:00,general,certified,True,State Representative,22,"CRATSELY, CHRIS",,,,,REP,Allegheny,ocd-division/country:us/state:pa/county:allegheny,2961,,,,,2012
